user_id,trade_id,open_time,close_time,pair,direction,lot_size,entry_price,exit_price,stop_loss,take_profit,pnl,time_since_last_trade,hour_of_day,day_of_week,trade_duration_seconds,session,lot_size_vs_baseline,lot_size_change_from_last,position_size_percentile,account_balance,risk_percent_of_balance,consecutive_losses,trades_in_last_30_min,trades_in_session,same_symbol_consecutive,pnl_last_trade,cumulative_pnl_session,pnl_volatility,peak_balance,drawdown_from_peak,sl_present,risk_reward_ratio,emotional_momentum_score,revenge_trading_probability,tilt_detection_score,pattern_deviation_from_baseline,emotional_state_estimation,risk_escalation_velocity
TRADER001,16,2026-01-19 14:00:00,2026-01-19 14:55:00,USD/JPY,SELL,0.1,149.7,149.2,150.2,148.7,50.0,-1.8867924528301887,0.6,-2.0,0.3333333333333333,0.0,0.0,1.1564823173178715e-16,0.0,10897.5,1.155562115332094,0.0,-0.5,0.31313131313131315,0.0,-0.8767123287671232,0.4249201277955272,-0.14368324898822638,10897.5,-0.1641025641025641,0.0,0.00039592081588114456,-0.5138686131386863,-0.33333333333333337,-0.48000000000000004,-0.2857142857142858,-0.6018518518518517,0.2758620689655173
TRADER005,11,2026-01-19 14:05:00,2026-01-19 14:50:00,GBP/JPY,BUY,0.12,185.9,186.4,185.4,186.9,60.0,-0.37735849056603776,0.6,-2.0,0.0,0.0,0.4999999999999995,0.0,0.5000000000000001,10957.5,1.3839309301136167,0.0,0.5,0.3333333333333333,0.0,0.1095890410958904,0.5015974440894568,-0.12363599537845907,10957.5,-0.1641025641025641,0.0,0.00039592081588114456,0.3386861313868614,0.33333333333333337,0.0914285714285715,-0.5714285714285714,0.07407407407407411,0.2758620689655171
TRADER002,11,2026-01-19 14:15:00,2026-01-19 15:30:00,USD/JPY,BUY,0.05,149.45,149.9,148.95,149.95,22.5,-0.1509433962264151,0.6,-2.0,1.0,0.0,-1.2500000000000007,-0.7499999999999999,-1.0405405405405403,10980.0,0.5608102616530055,0.0,1.0,0.35353535353535354,0.0,0.2191780821917808,0.5303514376996805,-0.16663100628859948,10980.0,-0.1641025641025641,0.0,-0.9996040791841189,0.5781021897810219,0.6666666666666666,0.1942857142857145,0.4285714285714286,0.263888888888889,-0.9655172413793103
TRADER004,11,2026-01-22 09:15:00,2026-01-22 11:45:00,GBP/JPY,BUY,0.08,185.85,185.35,185.35,186.35,-40.0,59.924528301886795,-0.4,-0.5,3.5,0.0,-0.5000000000000004,0.08333333333333341,-0.49999999999999994,10940.0,0.9157663060758721,1.0,-0.5,0.37373737373737376,0.0,-0.1917808219178082,0.4792332268370607,-0.04506860497132492,10980.0,0.0,0.0,-0.9996040791841189,-0.02335766423357666,0.0,0.13142857142857142,0.0,0.0,0.41379310344827586
TRADER001,17,2026-01-22 09:20:00,2026-01-22 10:05:00,EUR/USD,BUY,0.1,1.0845,1.0795,1.0795,1.0895,-50.0,-1.8113207547169812,-0.4,-0.5,0.0,0.0,0.0,1.1564823173178715e-16,0.0,10890.0,-0.013256257518519002,2.0,0.0,0.3939393939393939,0.0,-0.8767123287671232,0.41533546325878595,-0.008469297029635687,10980.0,0.20512820512820512,0.0,-0.9998020395920816,0.9635036496350369,0.6666666666666666,1.0971428571428574,-0.2857142857142858,0.9953703703703703,0.2758620689655173
TRADER005,12,2026-01-22 09:30:00,2026-01-22 10:15:00,USD/JPY,SELL,0.12,149.5,149.0,150.0,148.5,60.0,-0.1509433962264151,-0.4,-0.5,0.0,0.0,0.4999999999999995,0.0,0.5000000000000001,10950.0,1.3848959997347852,0.0,0.5,0.41414141414141414,0.0,-0.9863013698630136,0.49201277955271566,0.020632329097358317,10980.0,-0.041025641025641026,0.0,0.00039592081588114456,0.3386861313868614,0.33333333333333337,0.0914285714285715,-0.5714285714285714,0.07407407407407411,0.2758620689655171
TRADER002,12,2026-01-22 09:50:00,2026-01-22 11:05:00,EUR/USD,BUY,0.05,1.084,1.079,1.079,1.089,-25.0,0.0,-0.4,-0.5,1.0,0.0,-1.2500000000000007,-0.7499999999999999,-1.0405405405405403,10925.0,-0.019182411983184485,1.0,0.5,0.43434343434343436,0.0,0.2191780821917808,0.46006389776357826,-0.06739021743566831,10980.0,0.06153846153846154,0.0,-0.9998020395920816,0.7124087591240876,0.6666666666666666,0.5885714285714287,0.4285714285714286,0.5833333333333335,-0.9655172413793103
TRADER001,18,2026-01-22 11:30:00,2026-01-22 12:15:00,GBP/JPY,SELL,0.1,185.8,186.3,186.3,185.3,-50.0,0.7547169811320755,0.0,-0.5,0.0,0.0,0.0,0.2500000000000001,0.0,10875.0,1.1580048039503243,2.0,-0.5,0.45454545454545453,0.0,-0.7123287671232876,0.3961661341853035,-0.06739021743566831,10980.0,0.26666666666666666,0.0,-0.9996040791841189,0.5605839416058396,0.33333333333333337,0.8342857142857145,-0.2857142857142858,0.6759259259259259,0.6896551724137931
TRADER002,13,2026-01-22 13:25:00,2026-01-22 14:40:00,GBP/USD,SELL,0.05,1.2675,1.2725,1.2725,1.2625,-25.0,1.4339622641509433,0.4,-0.5,1.0,0.0,-1.2500000000000007,-0.5833333333333333,-1.0405405405405403,10850.0,-0.019141709414492794,3.0,-0.5,0.47474747474747475,0.0,-0.9863013698630136,0.36421725239616615,-0.08150909149369735,10980.0,0.36923076923076925,0.0,-0.9998020395919929,0.9810218978102193,0.6666666666666666,1.3771428571428572,0.4285714285714286,1.222222222222222,-0.41379310344827586
TRADER005,13,2026-01-22 13:40:00,2026-01-22 14:25:00,EUR/USD,BUY,0.12,1.082,1.087,1.077,1.092,60.0,-0.5283018867924528,0.4,-0.5,0.0,0.0,0.4999999999999995,0.4166666666666667,0.5000000000000001,10910.0,-0.010919355282869893,0.0,0.0,0.494949494949495,0.0,-0.7123287671232876,0.44089456869009586,0.008469297029635782,10980.0,0.12307692307692308,0.0,0.0,-0.06423357664233585,0.0,-0.17142857142857149,-0.5714285714285714,-0.24537037037037035,0.2758620689655171
TRADER001,19,2026-01-22 14:25:00,2026-01-22 15:10:00,EUR/USD,BUY,0.1,1.08,1.085,1.075,1.09,50.0,0.37735849056603776,0.6,-0.5,0.0,0.0,0.0,-0.3333333333333332,0.0,10960.0,-0.013331714832215137,0.0,-0.5,0.5151515151515151,1.0,0.2191780821917808,0.5047923322683706,-0.025508220874323896,10980.0,-0.08205128205128205,0.0,0.0,-0.5138686131386863,-0.33333333333333337,-0.48000000000000004,-0.2857142857142858,-0.6018518518518517,-0.2758620689655171
TRADER004,12,2026-01-22 14:30:00,2026-01-22 17:00:00,USD/JPY,SELL,0.08,149.5,149.0,150.0,148.5,40.0,-0.22641509433962265,0.6,-0.5,3.5,0.0,-0.5000000000000004,-0.3333333333333333,-0.49999999999999994,11000.0,0.9106344677690821,0.0,0.0,0.5353535353535354,0.0,0.1095890410958904,0.5559105431309904,-0.02987942369692136,11000.0,-0.1641025641025641,0.0,0.00039592081588114456,-0.15766423357664236,0.0,-0.26285714285714284,0.0,-0.3194444444444443,0.41379310344827586
TRADER004,13,2026-01-23 09:00:00,2026-01-23 11:30:00,EUR/USD,BUY,0.08,1.0815,1.0865,1.0765,1.0915,40.0,14.867924528301886,-0.4,0.0,3.5,0.0,-0.5000000000000004,-0.1666666666666666,-0.49999999999999994,11040.0,-0.015747567436021855,0.0,-0.5,0.5555555555555556,0.0,0.0,0.6070287539936102,-0.2395802699083958,11040.0,-0.1641025641025641,0.0,8.859597455668223e-14,-0.5605839416058396,-0.33333333333333337,-0.5257142857142858,0.0,-0.6388888888888887,-0.2758620689655173
TRADER002,14,2026-01-23 10:05:00,2026-01-23 11:20:00,EUR/USD,SELL,0.05,1.0825,1.0775,1.0875,1.0725,25.0,-0.9056603773584906,-0.2,0.0,1.0,0.0,-1.2500000000000007,-0.4166666666666666,-1.0405405405405403,11065.0,-0.019256913807969425,0.0,-0.5,0.5757575757575758,1.0,0.0,0.6389776357827476,-0.5110848029899304,11065.0,-0.1641025641025641,0.0,8.859597455668223e-14,-0.6306569343065694,-0.33333333333333337,-0.5942857142857143,0.4285714285714286,-0.6944444444444442,0.0
TRADER001,20,2026-01-23 10:10:00,2026-01-23 11:00:00,USD/JPY,BUY,0.1,149.3,149.75,148.8,149.8,45.0,-0.6792452830188679,-0.2,0.0,0.16666666666666666,0.0,0.0,0.2500000000000001,0.0,11110.0,1.1329802542311729,0.0,0.0,0.5959595959595959,0.0,-0.1643835616438356,0.6964856230031949,-0.5600516053880067,11110.0,-0.1641025641025641,0.0,-0.9996040791841189,-0.11094890510948903,0.0,-0.21714285714285708,-0.2857142857142858,-0.2824074074074073,-0.2758620689655171
TRADER005,14,2026-01-23 10:20:00,2026-01-23 11:05:00,GBP/USD,SELL,0.12,1.2685,1.2635,1.2735,1.2585,60.0,-0.22641509433962265,-0.2,0.0,0.0,0.0,0.4999999999999995,0.0,0.5000000000000001,11170.0,-0.011248751346041497,0.0,0.5,0.6161616161616161,0.0,0.0547945205479452,0.7731629392971247,-0.5175774203159752,11170.0,-0.1641025641025641,0.0,0.0,0.3386861313868614,0.33333333333333337,0.0914285714285715,-0.5714285714285714,0.07407407407407411,0.2758620689655171
TRADER005,15,2026-01-23 14:10:00,2026-01-23 14:55:00,USD/JPY,BUY,0.12,149.35,149.85,148.85,150.35,60.0,3.169811320754717,0.6,0.0,0.0,0.0,0.4999999999999995,-0.1666666666666666,0.5000000000000001,11230.0,1.3497409970074024,0.0,-0.5,0.6363636363636364,0.0,0.2191780821917808,0.8498402555910544,-0.48836448405664723,11230.0,-0.1641025641025641,0.0,0.00039592081588114456,-0.46715328467153294,-0.33333333333333337,-0.4342857142857143,-0.5714285714285714,-0.5648148148148147,0.5517241379310345
TRADER004,14,2026-01-23 14:15:00,2026-01-23 16:45:00,GBP/USD,SELL,0.08,1.268,1.263,1.273,1.258,40.0,-0.22641509433962265,0.6,0.0,3.5,0.0,-0.5000000000000004,-0.4999999999999999,-0.49999999999999994,11270.0,-0.015937835792844586,0.0,0.0,0.6565656565656566,0.0,0.2191780821917808,0.9009584664536742,-0.48836448405664723,11270.0,-0.1641025641025641,0.0,8.859597455668223e-14,-0.15766423357664236,0.0,-0.26285714285714284,0.0,-0.3194444444444443,0.0
TRADER002,15,2026-01-23 14:30:00,2026-01-23 15:45:00,USD/JPY,BUY,0.05,149.35,149.8,148.85,149.85,22.5,-1.6603773584905661,0.6,0.0,1.0,0.0,-1.2500000000000007,-0.4166666666666666,-1.0405405405405403,11292.5,0.5445970399759441,0.0,0.5,0.6767676767676768,0.0,0.0,0.9297124600638977,-0.47634169229559764,11292.5,-0.1641025641025641,0.0,-0.9996040791841189,0.17518248175182488,0.33333333333333337,-0.06857142857142855,0.4285714285714286,-0.05555555555555546,0.0
TRADER004,15,2026-01-24 09:30:00,2026-01-24 12:00:00,USD/JPY,BUY,0.08,149.4,149.9,148.9,150.4,40.0,16.452830188679247,-0.4,0.5,3.5,0.0,-0.5000000000000004,0.08333333333333341,-0.49999999999999994,11332.5,0.8831805102237873,0.0,-0.5,0.696969696969697,1.0,-0.1917808219178082,0.9808306709265175,-0.4737049074944149,11332.5,-0.1641025641025641,0.0,0.00039592081588114456,-0.5605839416058396,-0.33333333333333337,-0.5257142857142858,0.0,-0.6388888888888887,-0.2758620689655173
TRADER002,16,2026-01-24 09:40:00,2026-01-24 10:55:00,GBP/JPY,BUY,0.05,185.75,186.25,185.25,186.25,25.0,-1.7358490566037736,-0.4,0.5,1.0,0.0,-1.2500000000000007,-0.4166666666666666,-1.0405405405405403,11357.5,0.5413367798663203,0.0,0.0,0.7171717171717171,0.0,0.0,1.012779552715655,-0.48501362207217763,11357.5,-0.1641025641025641,0.0,-0.9996040791841189,-0.22773722627737233,0.0,-0.33142857142857146,0.4285714285714286,-0.3749999999999999,-0.9655172413793103
TRADER005,16,2026-01-24 09:50:00,2026-01-24 10:35:00,EUR/USD,SELL,0.12,1.0815,1.0865,1.0865,1.0765,-60.0,-0.6037735849056604,-0.4,0.5,0.0,0.0,0.4999999999999995,0.4166666666666667,0.5000000000000001,11297.5,-0.011404741663427823,1.0,0.5,0.7373737373737373,0.0,-0.1643835616438356,0.9361022364217252,-0.1275876987048513,11357.5,0.08205128205128205,0.0,-0.9998020395920816,0.8759124087591241,0.6666666666666666,0.7485714285714287,-0.5714285714285714,0.712962962962963,0.0
TRADER002,17,2026-01-24 13:15:00,2026-01-24 14:30:00,EUR/USD,BUY,0.05,1.081,1.086,1.076,1.091,25.0,2.792452830188679,0.4,0.5,1.0,0.0,-1.2500000000000007,-0.7499999999999999,-1.0405405405405403,11322.5,-0.019389133220777118,0.0,-0.5,0.7575757575757576,1.0,-1.095890410958904,0.9680511182108626,-0.1525358462939114,11357.5,-0.020512820512820513,0.0,8.859597455668223e-14,-0.6306569343065694,-0.33333333333333337,-0.5942857142857143,0.4285714285714286,-0.6944444444444442,-0.41379310344827586
TRADER005,17,2026-01-24 13:25:00,2026-01-24 14:10:00,GBP/JPY,BUY,0.12,185.85,185.35,185.35,186.35,-60.0,-0.6037735849056604,0.4,0.5,0.0,0.0,0.4999999999999995,0.4166666666666667,0.5000000000000001,11262.5,1.3457737268010794,1.0,0.0,0.7777777777777778,0.0,-0.1643835616438356,0.8913738019169329,-0.02416905792825675,11357.5,0.22564102564102564,0.0,-0.9996040791841189,0.47299270072992705,0.33333333333333337,0.4857142857142859,-0.5714285714285714,0.39351851851851855,0.9655172413793103
TRADER004,16,2026-01-24 14:00:00,2026-01-24 16:30:00,EUR/USD,SELL,0.08,1.082,1.077,1.087,1.072,40.0,0.22641509433962265,0.6,0.5,3.5,0.0,-0.5000000000000004,-0.4999999999999999,-0.49999999999999994,11302.5,-0.015964097118802922,0.0,-0.5,0.797979797979798,0.0,-1.095890410958904,0.9424920127795527,-0.02416905792825675,11357.5,0.06153846153846154,0.0,8.859597455668223e-14,-0.5605839416058396,-0.33333333333333337,-0.5257142857142858,0.0,-0.6388888888888887,0.0
TRADER004,17,2026-01-25 09:15:00,2026-01-25 11:45:00,GBP/JPY,BUY,0.08,185.8,186.3,185.3,186.8,40.0,15.547169811320755,-0.4,1.0,3.5,0.0,-0.5000000000000004,-0.1666666666666666,-0.49999999999999994,11342.5,0.8823797597480855,0.0,-0.5,0.8181818181818182,0.0,0.0,0.9936102236421726,0.01196612818141617,11357.5,-0.10256410256410256,0.0,0.00039592081588114456,-0.5605839416058396,-0.33333333333333337,-0.5257142857142858,0.0,-0.6388888888888887,0.41379310344827586
TRADER005,18,2026-01-25 10:05:00,2026-01-25 10:50:00,USD/JPY,SELL,0.12,149.6,149.1,150.1,148.6,60.0,-1.1320754716981132,-0.2,1.0,0.0,0.0,0.4999999999999995,0.1666666666666667,0.5000000000000001,11402.5,1.3289424860991033,0.0,-0.5,0.8383838383838383,0.0,0.0,1.0702875399361023,-0.0602736557657473,11402.5,-0.1641025641025641,0.0,0.00039592081588114456,-0.46715328467153294,-0.33333333333333337,-0.4342857142857143,-0.5714285714285714,-0.5648148148148147,0.0
TRADER002,18,2026-01-25 10:25:00,2026-01-25 11:40:00,USD/JPY,SELL,0.05,149.65,149.2,150.15,148.7,22.5,0.0,-0.2,1.0,1.0,0.0,-1.2500000000000007,-0.7499999999999999,-1.0405405405405403,11425.0,0.5379903898418295,0.0,0.0,0.8585858585858586,1.0,0.2191780821917808,1.099041533546326,-0.06080458062134706,11425.0,-0.1641025641025641,0.0,-0.09960407918408476,-0.22773722627737233,0.0,-0.33142857142857146,0.4285714285714286,-0.3749999999999999,0.0
TRADER002,19,2026-01-25 14:10:00,2026-01-25 15:25:00,GBP/USD,SELL,0.05,1.2685,1.2635,1.2735,1.2585,25.0,2.641509433962264,0.6,1.0,1.0,0.0,-1.2500000000000007,-0.1666666666666666,-1.0405405405405403,11450.0,-0.01945239976415992,0.0,-0.5,0.8787878787878788,0.0,-0.1917808219178082,1.1309904153354633,-0.48501362207217763,11450.0,-0.1641025641025641,0.0,0.0,-0.6306569343065694,-0.33333333333333337,-0.5942857142857143,0.4285714285714286,-0.6944444444444442,-0.9655172413793103
TRADER004,18,2026-01-25 14:30:00,2026-01-25 17:00:00,USD/JPY,SELL,0.08,149.65,149.15,150.15,148.65,40.0,-0.4528301886792453,0.6,1.0,3.5,0.0,-0.5000000000000004,0.08333333333333341,-0.49999999999999994,11490.0,0.8707305913149205,0.0,0.0,0.898989898989899,0.0,-0.1643835616438356,1.182108626198083,-0.48501362207217763,11490.0,-0.1641025641025641,0.0,0.00039592081588114456,-0.15766423357664236,0.0,-0.26285714285714284,0.0,-0.3194444444444443,0.0
TRADER005,19,2026-01-25 14:35:00,2026-01-25 15:20:00,EUR/USD,BUY,0.12,1.083,1.088,1.078,1.093,60.0,-1.8113207547169812,0.6,1.0,0.0,0.0,0.4999999999999995,0.1666666666666667,0.5000000000000001,11550.0,-0.0117034999969591,0.0,0.5,0.9191919191919192,0.0,0.0,1.2587859424920127,-0.44293623143838134,11550.0,-0.1641025641025641,0.0,8.859597455668223e-14,0.3386861313868614,0.33333333333333337,0.0914285714285715,-0.5714285714285714,0.07407407407407411,0.5517241379310345
TRADER004,19,2026-01-26 09:00:00,2026-01-26 11:30:00,EUR/USD,BUY,0.08,1.084,1.079,1.079,1.089,-40.0,16.37735849056604,-0.4,-2.0,3.5,0.0,-0.5000000000000004,-0.4999999999999999,-0.49999999999999994,11510.0,-0.016128269456667475,1.0,-0.5,0.9393939393939394,1.0,0.2191780821917808,1.207667731629393,-0.1861920520184105,11550.0,0.0,0.0,-0.9998020395920816,-0.02335766423357666,0.0,0.13142857142857142,0.0,0.0,-0.5517241379310345
TRADER005,20,2026-01-26 09:40:00,2026-01-26 10:25:00,GBP/USD,SELL,0.12,1.2675,1.2625,1.2725,1.2575,60.0,-1.2830188679245282,-0.4,-2.0,0.0,0.0,0.4999999999999995,0.1666666666666667,0.5000000000000001,11570.0,-0.011726606681355034,0.0,-0.5,0.9595959595959596,0.0,-0.8767123287671232,1.2843450479233227,-0.13557646304495788,11570.0,-0.1641025641025641,0.0,8.859597455668223e-14,-0.46715328467153294,-0.33333333333333337,-0.4342857142857143,-0.5714285714285714,-0.5648148148148147,0.9655172413793103
TRADER002,20,2026-01-26 09:55:00,2026-01-26 11:10:00,EUR/USD,BUY,0.05,1.0835,1.0885,1.0785,1.0935,25.0,-0.07547169811320754,-0.4,-2.0,1.0,0.0,-1.2500000000000007,-0.7499999999999999,-1.0405405405405403,11595.0,-0.019522659012775535,0.0,0.0,0.9797979797979798,0.0,0.2191780821917808,1.31629392971246,-0.13557646304495788,11595.0,-0.1641025641025641,0.0,8.859597455668223e-14,-0.22773722627737233,0.0,-0.33142857142857146,0.4285714285714286,-0.3749999999999999,0.0
TRADER004,20,2026-01-26 14:15:00,2026-01-26 16:45:00,GBP/USD,SELL,0.08,1.269,1.274,1.274,1.264,-40.0,3.169811320754717,0.6,-2.0,3.5,0.0,-0.5000000000000004,0.08333333333333341,-0.49999999999999994,11555.0,-0.016163095085041986,1.0,-0.5,1.0,0.0,-0.1643835616438356,1.2651757188498403,-0.013881227292882272,11595.0,0.0,0.0,-0.9998020395920816,-0.02335766423357666,0.0,0.13142857142857142,0.0,0.0,0.0
